decade,count,mean,median,stddev,mean_minus_stddev,mean_plus_stddev
-2470,20,0.379,0.20500000000000002,0.4440234702189324,-0.0650234702189324,0.8230234702189324
-2460,20,0.5425,0.405,0.3530748392412905,0.18942516075870947,0.8955748392412906
-2450,13,0.9492307692307692,0.85,0.6188626872263552,0.33036808200441403,1.5680934564571243
-2230,15,2.214,1.86,1.4848896062863202,0.7291103937136798,3.69888960628632
-2220,89,3.895842696629214,3.91,1.8548491784979348,2.040993518131279,5.750691875127149
-2210,122,3.1576229508196723,2.83,1.598905128118959,1.5587178227007132,4.756528078938631
-2200,130,2.380923076923077,2.375,1.070047775615176,1.3108753013079009,3.450970852538253
-2190,145,1.7386206896551724,1.67,0.99947946222136,0.7391412274338124,2.7381001518765324
-2180,170,2.1198823529411763,1.93,1.2318913097733186,0.8879910431678577,3.351773662714495
-2170,173,1.4097687861271675,1.16,1.0393199664881647,0.3704488196390028,2.4490887526153324
-2160,176,1.220284090909091,1.125,0.7021936476721851,0.518090443236906,1.9224777385812761
-2150,178,1.303067415730337,1.3050000000000002,0.6790235478098602,0.6240438679204768,1.9820909635401973
-2140,157,1.2089617834394903,1.09,0.7240260910916224,0.48493569234786793,1.9329878745311126
-2130,164,0.8063780487804879,0.715,0.5079464645053958,0.2984315842750921,1.3143245132858836
-2120,180,0.9583666666666667,0.71,0.7921605199613743,0.16620614670529243,1.750527186628041
-2110,182,1.3845274725274725,1.105,1.0238250275737522,0.3607024449537204,2.4083525001012247
-2100,181,1.6669944751381216,1.6,1.0036727913974397,0.6633216837406819,2.6706672665355615
-2090,175,1.2600514285714286,0.98,0.9966679041350759,0.2633835244363527,2.2567193327065045
-2080,179,1.324536312849162,1.11,0.9311667397783678,0.39336957307079423,2.25570305262753
-2070,177,1.8518305084745763,1.74,1.0083642495377168,0.8434662589368596,2.860194758012293
-2060,156,0.7762820512820513,0.55,0.6050392127507833,0.17124283853126798,1.3813212640328345
-2050,140,1.2738357142857142,1.01,0.9466064235031747,0.3272292907825395,2.220442137788889
-2040,130,2.0176384615384615,2.0599999999999996,1.0865200334118863,0.9311184281265752,3.104158494950348
-2030,130,1.2734923076923077,1.165,0.815905425114374,0.4575868825779337,2.089397732806682
-2020,121,0.8447438016528925,0.46,0.7934630061627072,0.05128079549018538,1.6382068078155996
-2010,106,0.7327641509433962,0.5765,0.541374750090858,0.1913894008525382,1.274138901034254
-2000,82,0.4993536585365854,0.395,0.36329093778991656,0.13606272074666886,0.8626445963265019
-1990,80,0.7832,0.655,0.4669156376244298,0.3162843623755702,1.2501156376244298
-1980,80,0.5657375,0.43,0.3759071641300599,0.18983033586994008,0.94164466413006
-1970,74,0.5604729729729729,0.36,0.4558598746182107,0.10461309835476224,1.0163328475911837
-1960,62,0.817274193548387,0.56,0.6668488208094191,0.15042537273896794,1.4841230143578061
-1950,42,0.9884047619047619,0.71,0.8274596758143097,0.16094508609045222,1.8158644377190716
-1940,35,0.8564857142857143,0.73,0.5138368573451952,0.34264885694051905,1.3703225716309095
-1930,30,0.45056666666666667,0.385,0.2526818475711186,0.19788481909554806,0.7032485142377853
-1920,47,0.3537234042553192,0.342,0.10736421194024764,0.24635919231507153,0.4610876161955668
-1910,50,0.50202,0.4095,0.2346606312033075,0.26735936879669253,0.7366806312033075
-1900,57,0.5066666666666666,0.433,0.21866701146894998,0.28799965519771664,0.7253336781356166
-1890,42,0.35804761904761906,0.3245,0.12017384813128272,0.23787377091633632,0.4782214671789018
-1880,40,0.34445000000000003,0.3245,0.08693497422550803,0.25751502577449203,0.43138497422550803
-1870,40,0.29435,0.28,0.09195303985438186,0.20239696014561814,0.38630303985438186
-1860,44,0.42370454545454544,0.4335,0.10451005950145606,0.3191944859530894,0.5282146049560015
-1850,50,0.37323999999999996,0.379,0.08350841580466056,0.2897315841953394,0.4567484158046605
-1840,50,0.35278,0.34450000000000003,0.0728695479635229,0.2799104520364771,0.4256495479635229
-1830,50,0.3882,0.3815,0.08323191107026297,0.30496808892973704,0.47143191107026294
-1820,50,0.37622,0.358,0.07114035853328896,0.30507964146671107,0.4473603585332889
-1810,50,0.26626,0.2595,0.06405954181821147,0.20220045818178853,0.33031954181821144
-1800,50,0.28216,0.2365,0.15237190806492823,0.1297880919350718,0.43453190806492825
-1790,50,0.36442,0.3405,0.1554530035944324,0.20896699640556762,0.5198730035944324
-1780,50,0.34009999999999996,0.3185,0.1276603033884241,0.21243969661157586,0.46776030338842406
-1770,50,0.26584,0.295,0.09344197370015037,0.17239802629984965,0.35928197370015036
-1760,50,0.258,0.2505,0.09606906529222843,0.1619309347077716,0.3540690652922284
-1750,50,0.28914,0.2925,0.09464779178510145,0.19449220821489854,0.3837877917851015
-1740,50,0.31436,0.312,0.08805859830075582,0.22630140169924415,0.40241859830075577
-1730,50,0.341,0.3655,0.11222262858865381,0.22877737141134621,0.4532226285886538
-1720,50,0.29618,0.271,0.10887339398754567,0.18730660601245433,0.4050533939875457
-1710,50,0.37956,0.3905,0.15249532077130387,0.22706467922869614,0.5320553207713039
-1700,50,0.36406,0.386,0.1547716435031077,0.20928835649689229,0.5188316435031077
-1690,67,0.8520447761194029,0.615,0.67555116516264,0.17649361095676286,1.5275959412820428
-1680,158,1.9507658227848101,1.63,1.5619316481441048,0.38883417464070535,3.5126974709289147
-1670,288,1.7389027777777777,1.63,1.0965812525647962,0.6423215252129815,2.835484030342574
-1660,392,1.5700918367346939,1.455,0.9997167357040422,0.5703751010306517,2.569808572438736
-1650,523,1.5760726577437858,1.56,0.839709518327921,0.7363631394158648,2.4157821760717066
-1640,560,1.1034214285714288,1.025,0.6325573623897829,0.4708640661816459,1.7359787909612117
-1630,561,1.000878787878788,0.91,0.569317040342411,0.4315617475363769,1.570195828221199
-1620,576,1.0219895833333335,0.83,0.7976289318566514,0.22436065147668205,1.8196185151899849
-1610,531,1.147190207156309,1.02,0.8165536387066384,0.3306365684496705,1.9637438458629473
-1600,475,1.0330357894736841,0.98,0.6603630416806175,0.3726727477930666,1.6933988311543016
