region,decade,count,mean,median,stddev,mean_minus_stddev,mean_plus_stddev
Australia,860,1076,0.4642128252788104,0.395,0.2931486649799812,0.1710641602988292,0.7573614902587916
Australia,870,1064,0.4984483082706767,0.428,0.3101975596580855,0.18825074861259122,0.8086458679287623
Australia,880,1033,0.42814424007744434,0.374,0.26397260162221026,0.16417163845523408,0.6921168416996546
Australia,890,1040,0.47489807692307695,0.394,0.3176206646584096,0.15727741226466735,0.7925187415814865
Australia,900,1038,0.4354826589595376,0.3565,0.2778367516143249,0.15764590734521267,0.7133194105738625
Australia,910,1034,0.4404448742746615,0.38,0.2524363363864302,0.1880085378882313,0.6928812106610918
Australia,920,1044,0.43382854406130267,0.3625,0.25633797334104336,0.1774905707202593,0.690166517402346
Australia,930,1023,0.44783675464320627,0.378,0.26407320809741097,0.1837635465457953,0.7119099627406172
Australia,940,1039,0.4693936477382098,0.373,0.28888776813848277,0.18050587959972703,0.7582814158766926
Australia,950,1094,0.5670447897623401,0.428,0.35763809008761954,0.20940669967472053,0.9246828798499596
Australia,960,1110,0.5633342342342342,0.45,0.33667383937576323,0.226660394858471,0.9000080736099975
Australia,970,1144,0.5287902097902099,0.4245,0.31668043574202404,0.21210977404818582,0.8454706455322338
Australia,980,1133,0.5130229479258606,0.406,0.32863044777435985,0.18439250015150072,0.8416533957002204
Australia,990,1154,0.5011438474870018,0.3915,0.3136111331940262,0.18753271429297558,0.814754980681028
Australia,1000,1197,0.46854720133667505,0.383,0.31866485758153806,0.14988234375513698,0.7872120589182131
Australia,1010,1203,0.4651105569409809,0.349,0.3644615592893253,0.10064899765165564,0.8295721162303062
Australia,1020,1225,0.5474718367346939,0.434,0.3974143793987763,0.15005745733591763,0.9448862161334701
Australia,1030,1246,0.5271950240770465,0.4195,0.39227060122530477,0.13492442285174178,0.9194656253023513
Australia,1040,1252,0.5422867412140575,0.4585,0.3503084036471159,0.1919783375669416,0.8925951448611734
Australia,1050,1276,0.5322100313479624,0.435,0.36885977112473933,0.16335026022322308,0.9010698024727017
Australia,1060,1289,0.5203429014740109,0.44,0.36871291837718523,0.15162998309682563,0.8890558198511961
Australia,1070,1292,0.45254721362229106,0.3645,0.3234694977460636,0.12907771587622746,0.7760167113683547
Australia,1080,1327,0.4756239638281839,0.378,0.3496373291844544,0.1259866346437295,0.8252612930126383
Australia,1090,1350,0.4983762962962963,0.41,0.3496662889046554,0.14871000739164092,0.8480425852009517
Australia,1100,1359,0.5157211184694629,0.452,0.3308662029569219,0.18485491551254102,0.8465873214263848
Australia,1110,1366,0.5353535871156662,0.418,0.3749735934218301,0.16037999369383604,0.9103271805374963
Australia,1120,1430,0.6394300699300699,0.5455000000000001,0.41308770124541233,0.22634236868465757,1.0525177711754823
Australia,1130,1416,0.49976694915254233,0.4545,0.27245280214103507,0.22731414701150726,0.7722197512935773
Australia,1140,1417,0.4683020465772759,0.429,0.2488169674272775,0.21948507914999843,0.7171190140045534
Australia,1150,1418,0.5259083215796897,0.449,0.3321837033339005,0.19372461824578918,0.8580920249135902
Australia,1160,1435,0.5656473867595818,0.501,0.338822717266999,0.22682466949258284,0.9044701040265808
Australia,1170,1472,0.5198817934782608,0.475,0.29589217705657617,0.22398961642168463,0.815773970534837
Australia,1180,1479,0.46937795807978366,0.43,0.26785154043629406,0.2015264176434896,0.7372294985160777
Australia,1190,1502,0.4351118508655127,0.375,0.28065094602317053,0.15446090484234215,0.7157627968886833
Australia,1200,1533,0.4817886497064579,0.42,0.3021173815273729,0.17967126817908502,0.7839060312338308
Australia,1210,1508,0.4803129973474801,0.439,0.27666658810253414,0.20364640924494598,0.7569795854500143
Australia,1220,1544,0.48330699481865286,0.4245,0.2918988879399742,0.19140810687867865,0.775205882758627
Australia,1230,1614,0.5042558859975217,0.43,0.3084351855447276,0.1958207004527941,0.8126910715422493
Australia,1240,1616,0.5608483910891089,0.44,0.3729506610482909,0.187897730040818,0.9337990521373998
Australia,1250,1653,0.5573484573502723,0.454,0.36540679120130326,0.19194166614896901,0.9227552485515755
Australia,1260,1680,0.48310416666666667,0.4,0.31895691443256696,0.1641472522340997,0.8020610810992337
Australia,1270,1724,0.5484912993039444,0.4295,0.38281219008595285,0.1656791092179915,0.9313034893898973
Australia,1280,1762,0.5073558456299659,0.3935,0.36137895397070957,0.14597689165925637,0.8687347996006756
Australia,1290,1786,0.4608191489361702,0.39,0.28507723518314726,0.17574191375302295,0.7458963841193175
Australia,1300,1848,0.5657743506493507,0.48,0.4478692397685043,0.11790511088084638,1.013643590417855
Australia,1310,1921,0.6858776678813118,0.517,1.0105484608854203,-0.3246707930041085,1.6964261287667322
Australia,1320,1982,0.6020469223007063,0.427,0.9534578930817935,-0.3514109707810872,1.5555048153824997
Australia,1330,2034,0.7913318584070796,0.51,1.7147295974077248,-0.9233977390006451,2.5060614558148044
Australia,1340,2093,0.781665551839465,0.439,2.2892615700864147,-1.5075960182469497,3.07092712192588
Australia,1350,2119,0.843555450684285,0.467,2.171831576615334,-1.3282761259310494,3.015387027299619
Australia,1360,2168,0.7953607011070111,0.446,1.9424480707557437,-1.1470873696487325,2.737808771862755
Australia,1370,2244,0.7755797682709448,0.43,2.0154396031391477,-1.239859834868203,2.7910193714100924
Australia,1380,2340,0.8848572649572649,0.45,2.2655230354904723,-1.3806657705332075,3.150380300447737
Australia,1390,2443,0.9705165779778961,0.45,2.3507557963597576,-1.3802392183818615,3.3212723743376538
Australia,1400,2527,0.9761543332014246,0.47,2.2357979270209376,-1.259643593819513,3.211952260222362
Australia,1410,2638,0.9826614859742229,0.433,2.376620579064394,-1.3939590930901713,3.359282065038617
Australia,1420,2739,1.0669142022635998,0.481,2.473828421443716,-1.4069142191801163,3.540742623707316
Australia,1430,2817,0.9849293574724884,0.442,2.366841833143621,-1.3819124756711327,3.35177119061611
Australia,1440,2916,1.0331656378600822,0.427,2.7902434992752254,-1.7570778614151432,3.8234091371353074
Australia,1450,2980,1.1424912751677851,0.4405,3.239339460534366,-2.096848185366581,4.381830735702151
Australia,1460,3076,1.228999024707412,0.471,3.205810100376166,-1.976811075668754,4.434809125083579
Australia,1470,3125,1.03355744,0.392,2.614147383479796,-1.5805899434797959,3.647704823479796
Australia,1480,3190,1.1985382445141066,0.42,3.0607139445513902,-1.8621757000372836,4.259252189065497
Australia,1490,3247,1.2142300585155528,0.424,3.07900292798564,-1.8647728694700871,4.2932329865011924
Australia,1500,3422,1.5037434248977208,0.401,3.5762273448207442,-2.072483919923023,5.079970769718465
Australia,1510,3496,1.6940469107551488,0.4655,3.762991173185578,-2.068944262430429,5.457038083940727
Australia,1520,3667,1.5544185983092447,0.43,3.178560996645746,-1.6241423983365013,4.73297959495499
Australia,1530,3824,1.8778046548117155,0.52,3.6288800786806443,-1.7510754238689288,5.50668473349236
Australia,1540,4054,2.3948949185989146,0.498,5.029521563721507,-2.634626645122592,7.424416482320421
Australia,1550,4384,2.380637545620438,0.538,4.974001891034482,-2.5933643454140443,7.35463943665492
Australia,1560,4589,1.8552695576378297,0.438,3.6942400799663897,-1.83897052232856,5.54950963760422
Australia,1570,4771,2.337024313561098,0.53,4.47282210407152,-2.135797790510422,6.8098464176326186
Australia,1580,5054,2.4353713889988127,0.55,4.666962604785178,-2.2315912157863655,7.102333993783991
Australia,1590,5303,2.4269834056194606,0.59,4.539942895733187,-2.1129594901137265,6.966926301352648
Australia,1600,5604,1.963820306923626,0.4825,3.640355956780406,-1.67653564985678,5.604176263704032
Australia,1610,5791,2.379805733034018,0.55,4.591570201026931,-2.211764467992913,6.97137593406095
Australia,1620,6000,2.7890251666666668,0.55,5.3303350057708005,-2.5413098391041338,8.119360172437467
Australia,1630,6229,2.831584202921817,0.56,5.380560445823183,-2.548976242901366,8.212144648745
Australia,1640,6543,2.819375974323705,0.551,5.091761223600644,-2.272385249276939,7.911137197924349
Australia,1650,6887,3.0672664440249746,0.606,5.434475282196792,-2.3672088381718175,8.501741726221766
Australia,1660,7074,2.9985982471020636,0.58,5.354313586096533,-2.35571533899447,8.352911833198597
Australia,1670,7328,3.187863673580786,0.549,5.781704501569647,-2.5938408279888607,8.969568175150432
Australia,1680,7597,2.726367250230354,0.505,4.789830338689428,-2.063463088459074,7.516197588919782
Australia,1690,8001,3.1735076865391827,0.561,5.301176038057231,-2.1276683515180483,8.474683724596414
Australia,1700,8528,3.489453212945591,0.66,5.739855968849508,-2.2504027559039166,9.229309181795099
Australia,1710,8807,3.6678062904507778,0.757,5.791844567722237,-2.1240382772714597,9.459650858173015
Australia,1720,9100,3.3141397802197803,0.67,5.245368131258386,-1.9312283510386061,8.559507911478168
Australia,1730,9371,3.1079740689360795,0.68,4.742347863849805,-1.6343737949137251,7.850321932785884
Australia,1740,9582,3.0874127530786892,0.6,4.751991293135176,-1.6645785400564868,7.839404046213865
Australia,1750,9856,3.3780011160714283,0.662,5.076180254477775,-1.6981791384063465,8.454181370549204
Australia,1760,10051,3.5580811859516466,0.709,5.298585088086889,-1.7405039021352424,8.856666274038535
Australia,1770,10217,3.7917414113732018,0.71,5.507891419009204,-1.7161500076360023,9.299632830382405
Australia,1780,10372,3.7987487466255305,0.785,5.419776890151986,-1.621028143526455,9.218525636777516
Australia,1790,10586,3.6481239372756473,0.716,5.4073777598772885,-1.7592538226016412,9.055501697152936
Australia,1800,10660,4.058823921200751,0.727,9.990775150532608,-5.931951229331857,14.049599071733358
Australia,1810,10714,3.004496826582042,0.6005,4.606214074781543,-1.6017172481995012,7.610710901363586
Australia,1820,10771,3.2331556958499674,0.651,4.807246881641199,-1.5740911857912319,8.040402577491166
Australia,1830,10877,2.9770935000459686,0.648,4.490269700359928,-1.5131762003139593,7.467363200405897
Australia,1840,10888,2.785975753122704,0.69,4.204288834138695,-1.4183130810159912,6.990264587261398
Australia,1850,10841,3.3160470436306615,0.732,5.075620796887948,-1.7595737532572868,8.39166784051861
Australia,1860,10782,3.2794641068447414,0.718,5.035298866543208,-1.7558347596984665,8.31476297338795
Australia,1870,10550,2.69606,0.6295,4.238955884027398,-1.5428958840273976,6.935015884027398
Australia,1880,10394,2.6398502982489895,0.63,4.445837986499278,-1.8059876882502883,7.085688284748267
Australia,1890,10275,1.8658168369829684,0.575,3.3265961236427897,-1.4607792866598213,5.192412960625758
Australia,1900,10292,1.8607099689078896,0.62,3.2639212311354524,-1.4032112622275628,5.124631200043342
Australia,1910,10492,1.7098389248951582,0.65,2.9241293550331275,-1.2142904301379693,4.633968279928286
Australia,1920,10836,1.9301136950904392,0.665,3.476164406322153,-1.546050711231714,5.4062781014125925
Australia,1930,11106,2.0164627228525123,0.652,3.7876125236806235,-1.7711498008281112,5.804075246533136
Australia,1940,11218,2.130720003565698,0.697,4.1065264820793725,-1.9758064785136744,6.237246485645071
Australia,1950,11162,1.730948306755062,0.634,3.0941643625565978,-1.3632160558015358,4.825112669311659
Australia,1960,10956,1.8138090543994159,0.648,3.3704623190504464,-1.5566532646510305,5.184271373449862
Australia,1970,9411,2.2996579534587185,0.83,4.468352471642591,-2.1686945181838726,6.768010425101309
Australia,1980,8086,1.854233860994311,0.808,3.5153409228593118,-1.6611070618650008,5.369574783853623
Australia,1990,6907,1.863691617199942,0.833,3.670306034604592,-1.8066144174046501,5.533997651804534
Australia,2000,5371,1.7105416123626884,0.815,3.2887416350022014,-1.578200022639513,4.99928324736489
Australia,2010,293,0.7325767918088738,0.67,0.42355785748539415,0.30901893432347965,1.156134649294268
Bolivia,1850,57,714.685403508772,10.395,1121.748201627707,-407.062798118935,1836.433605136479
Bolivia,1860,105,1105.7126666666668,8.417,1518.6173069490692,-412.9046402824024,2624.329973615736
Bolivia,1870,140,1017.0143285714286,166.0035,1354.9031153721605,-337.88878680073196,2371.917443943589
Bolivia,1880,216,1291.1312685185185,6.766,1915.2818353116118,-624.1505667930933,3206.4131038301302
Bolivia,1890,372,1028.9176532258066,4.827500000000001,1685.224894862804,-656.3072416369973,2714.1425480886105
Bolivia,1900,502,973.0937908366534,5.2605,1690.6020048302987,-717.5082139936453,2663.695795666952
Bolivia,1910,591,1134.2808663282572,5.888,1874.3942331183036,-740.1133667900465,3008.675099446561
Bolivia,1920,778,974.3866259640104,5.1605,1716.0792363016901,-741.6926103376798,2690.4658622657007
Bolivia,1930,855,1078.8499894736842,6.231,1742.6958351619164,-663.8458456882322,2821.5458246356006
Bolivia,1940,930,1297.3042731182795,6.5235,2070.6600020202222,-773.3557289019427,3367.9642751385018
Bolivia,1950,1005,1175.2249164179104,6.829,1972.7052323607763,-797.4803159428659,3147.930148778687
Bolivia,1960,1025,1311.1520702439025,8.201,2102.325530253115,-791.1734600092127,3413.4776004970176
Bolivia,1970,1019,1471.390437684004,9.652,2421.0746206069643,-949.6841829229604,3892.465058290968
Bolivia,1980,1001,1390.119817182817,10.25,2226.663119001625,-836.543301818808,3616.7829361844424
Bolivia,1990,982,1168.6923584521385,9.243,1936.8762519183701,-768.1838934662317,3105.5686103705084
Bolivia,2000,199,1544.339120603015,12.177,2415.2464099528784,-870.9072893498633,3959.5855305558935
Brazil,1640,18,0.07500000000000001,0.07,0.013826657968874305,0.061173342031125705,0.08882665796887432
Brazil,1650,20,0.0795,0.08,0.018771478925557025,0.06072852107444297,0.09827147892555703
Brazil,1660,36,0.07027777777777779,0.06,0.02688452673523895,0.04339325104253884,0.09716230451301673
Brazil,1670,60,0.11283333333333334,0.11,0.04621584095093651,0.06661749238239684,0.15904917428426985
Brazil,1680,80,0.1275,0.13,0.04997467713182727,0.07752532286817274,0.17747467713182727
Brazil,1690,80,0.11750000000000001,0.11,0.06053558426269062,0.056964415737309385,0.17803558426269062
Brazil,1700,80,0.1305,0.11,0.0740150514969845,0.05648494850301551,0.2045150514969845
Brazil,1710,80,0.157625,0.14,0.08260388549417139,0.0750211145058286,0.24022888549417137
Brazil,1720,80,0.2065,0.2,0.09359351919573833,0.11290648080426166,0.30009351919573835
Brazil,1730,80,0.1965,0.19,0.10012776647989889,0.09637223352010112,0.2966277664798989
Brazil,1740,80,0.17425,0.14500000000000002,0.10974971526158962,0.06450028473841037,0.2839997152615896
Brazil,1750,80,0.21525,0.21,0.11728980660814994,0.09796019339185005,0.33253980660814997
Brazil,1760,80,0.171375,0.16,0.09570185440579958,0.07567314559420042,0.2670768544057996
Brazil,1770,90,0.23577777777777775,0.2,0.13529807108732209,0.10047970669045567,0.3710758488650998
Brazil,1780,100,0.253,0.24,0.15872280646753098,0.09427719353246902,0.411722806467531
Brazil,1790,100,0.21400000000000002,0.21,0.1254245316168776,0.08857546838312241,0.33942453161687763
Brazil,1800,100,0.1892,0.19,0.08360174953463907,0.10559825046536093,0.2728017495346391
Brazil,1810,100,0.191,0.18,0.10209423256595998,0.08890576743404002,0.29309423256596
Brazil,1820,100,0.2657,0.235,0.16635276500329782,0.09934723499670217,0.4320527650032978
Brazil,1830,108,0.14666666666666667,0.135,0.07900076895402412,0.06766589771264254,0.2256674356206908
Brazil,1840,120,0.18516666666666665,0.19,0.10100323094369024,0.08416343572297641,0.2861698976103569
Brazil,1850,120,0.2025,0.19,0.12497562787609914,0.07752437212390087,0.3274756278760992
Brazil,1860,123,0.19195121951219513,0.17,0.11625056697612744,0.07570065253606768,0.3082017864883226
Brazil,1870,150,0.20393333333333333,0.19,0.11352140599766548,0.09041192733566784,0.3174547393309988
Brazil,1880,193,0.2167357512953368,0.15,0.35333119734502805,-0.13659544604969126,0.5700669486403649
Brazil,1890,205,0.27199999999999996,0.15,0.4056493221355357,-0.1336493221355357,0.6776493221355356
Brazil,1900,226,0.34384955752212387,0.17,0.47840917347650225,-0.13455961595437838,0.8222587309986261
Brazil,1910,266,0.38785714285714284,0.13,0.6404758801857651,-0.2526187373286222,1.028333023042908
Brazil,1920,304,0.660625,0.22,1.0220999887308952,-0.36147498873089523,1.6827249887308953
Brazil,1930,347,1.2111815561959653,0.26,1.7134303013481225,-0.5022487451521571,2.924611857544088
Brazil,1940,463,0.8798704103671706,0.24,1.2041269153174106,-0.32425650495023994,2.083997325684581
Brazil,1950,764,1.1627748691099478,0.38,1.5028719196647327,-0.3400970505547849,2.6656467887746804
Brazil,1960,1358,1.4582474226804123,0.7,1.8366952373461918,-0.3784478146657795,3.294942660026604
Brazil,1970,2357,1.569520577004667,0.98,1.7981329873912715,-0.22861241038660451,3.3676535643959387
Brazil,1980,4617,1.857253627896903,1.19,1.9710796586636479,-0.11382603076674491,3.828333286560551
Brazil,1990,6616,1.770358222490931,1.2650000000000001,1.707511334832336,0.06284688765859503,3.477869557323267
Brazil,2000,7075,1.610852296819788,1.18,1.5752536566051034,0.03559864021468462,3.1861059534248914
Brazil,2010,4044,1.2103733926805142,0.95,1.0338311804952958,0.17654221218521848,2.24420457317581
Canada,1180,4,0.13,0.125,0.03915780041490243,0.09084219958509757,0.16915780041490244
Canada,1190,10,0.16499999999999998,0.16,0.03628590176179541,0.12871409823820457,0.2012859017617954
Canada,1200,19,0.33421052631578946,0.34,0.08908895613522003,0.24512157018056943,0.42329948245100946
Canada,1210,30,0.32266666666666666,0.33,0.07329361515840589,0.24937305150826078,0.39596028182507254
Canada,1220,30,0.23566666666666666,0.23,0.05282915426381427,0.1828375124028524,0.28849582093048093
Canada,1230,52,0.2878846153846154,0.195,0.25892187131439326,0.028962744070222146,0.5468064866990087
Canada,1240,70,0.4701428571428571,0.32,0.3471101936596548,0.1230326634832023,0.8172530508025119
Canada,1250,79,0.41569620253164563,0.31,0.31600747939989715,0.09968872313174848,0.7317036819315428
Canada,1260,89,0.30202247191011233,0.27,0.18217860726172055,0.11984386464839178,0.48420107917183286
Canada,1270,90,0.2922222222222222,0.275,0.13619861387683993,0.1560236083453823,0.4284208360990621
Canada,1280,100,0.2589,0.23,0.12257255118104667,0.13632744881895337,0.38147255118104667
Canada,1290,118,0.3261016949152542,0.255,0.19492726628771526,0.13117442862753895,0.5210289612029695
Canada,1300,110,0.4118181818181818,0.295,0.2821808315331452,0.1296373502850366,0.693999013351327
Canada,1310,110,0.3904545454545455,0.345,0.27136213105702467,0.11909241439752083,0.6618166765115702
Canada,1320,110,0.39381818181818184,0.37,0.22667109024449322,0.16714709157368862,0.6204892720626751
Canada,1330,110,0.46481818181818185,0.42,0.23613373530860077,0.22868444650958109,0.7009519171267826
Canada,1340,119,0.44445378151260506,0.39,0.1961523857590542,0.24830139575355087,0.6406061672716592
Canada,1350,135,0.45866666666666667,0.41,0.20340680509316536,0.25525986157350133,0.662073471759832
Canada,1360,154,0.4722727272727273,0.47,0.19760170783070527,0.274671019442022,0.6698744351034326
Canada,1370,167,0.5005988023952096,0.48,0.2537209846876018,0.2468778177076078,0.7543197870828113
Canada,1380,198,0.4362121212121212,0.405,0.24663068724905168,0.18958143396306953,0.6828428084611728
Canada,1390,209,0.4338277511961723,0.39,0.23371310691006011,0.20011464428611217,0.6675408581062324
Canada,1400,210,0.40071428571428575,0.365,0.19419805478927207,0.20651623092501367,0.5949123405035578
Canada,1410,211,3.1192890995260663,0.36,39.350430516999005,-36.23114141747294,42.46971961652507
Canada,1420,229,19.149912663755458,0.37,92.95601799545463,-73.80610533169917,112.10593065921009
Canada,1430,232,18.665905172413794,0.35,80.48194969070359,-61.81604451828979,99.14785486311737
Canada,1440,244,62.17430327868853,0.3,214.90499544354657,-152.73069216485806,277.0792987222351
Canada,1450,258,35.57926356589147,0.31,124.48575703005788,-88.9064934641664,160.06502059594936
Canada,1460,270,38.36288888888889,0.33,136.55153924593347,-98.18865035704458,174.91442813482234
Canada,1470,279,37.572688172043016,0.3,135.46924913061977,-97.89656095857676,173.0419373026628
Canada,1480,290,31.36534482758621,0.265,118.22486868018994,-86.85952385260373,149.59021350777616
Canada,1490,290,38.147379310344824,0.28,144.4097632329049,-106.26238392256008,182.55714254324974
Canada,1500,317,61.065804416403786,0.38,279.18975329117006,-218.12394887476628,340.25555770757387
Canada,1510,364,135.6410164835165,0.39,491.56305916130617,-355.9220426777897,627.2040756448226
Canada,1520,390,116.94656410256411,0.43,395.89342804424905,-278.9468639416849,512.8399921468132
Canada,1530,396,109.63777777777777,0.35,372.71772585183436,-263.0799480740566,482.35550362961214
Canada,1540,407,68.567714987715,0.38,228.57594507069834,-160.00823008298335,297.14366005841333
Canada,1550,418,77.93473684210527,0.36,232.04994110939876,-154.1152042672935,309.984677951504
Canada,1560,450,96.54599999999999,0.35,230.2990496147392,-133.7530496147392,326.8450496147392
Canada,1570,466,77.6689270386266,0.4,181.0021097748098,-103.3331827361832,258.67103681343644
Canada,1580,491,78.88765784114052,0.38,170.58185744504325,-91.69419960390273,249.46951528618376
Canada,1590,507,76.67562130177515,0.33,163.91590654098445,-87.2402852392093,240.5915278427596
Canada,1600,526,73.35661596958175,0.34,153.14764774386484,-79.79103177428308,226.5042637134466
Canada,1610,541,88.80297597042515,0.39,179.98804689174494,-91.18507092131979,268.7910228621701
Canada,1620,560,101.19312500000001,0.38,207.67502830061764,-106.48190330061763,308.8681533006177
Canada,1630,588,100.29920068027211,0.39,189.4586286777414,-89.15942799746928,289.7578293580135
Canada,1640,617,83.647698541329,0.45,152.20157988353913,-68.55388134221012,235.84927842486815
Canada,1650,674,86.19050445103858,0.455,156.41548803592414,-70.22498358488556,242.60599248696272
Canada,1660,716,91.05378491620112,0.48,176.87029357218728,-85.81650865598615,267.92407848838843
Canada,1670,752,107.45288563829789,0.585,214.55942570790052,-107.10654006960263,322.01231134619843
Canada,1680,816,151.37888480392158,0.57,297.11183108165426,-145.73294627773268,448.4907158855758
Canada,1690,860,121.28638372093023,0.585,229.79136170788465,-108.50497798695442,351.07774542881486
Canada,1700,896,128.09635267857144,0.665,249.54677407406325,-121.45042139549182,377.64312675263466
Canada,1710,980,169.86858163265305,0.84,314.68349539038394,-144.8149137577309,484.552077023037
Canada,1720,1094,195.93716453382083,1.062,318.6611491246153,-122.72398459079446,514.5983136584362
Canada,1730,1245,214.9262875502008,1.07,339.17438817594257,-124.24810062574176,554.1006757261434
Canada,1740,1310,217.28725190839694,0.95,337.67666866919075,-120.38941676079381,554.9639205775877
Canada,1750,1451,211.35538249483113,0.93,310.70147106239403,-99.3460885675629,522.0568535572252
Canada,1760,1558,254.02987034659822,1.097,386.38252879262984,-132.35265844603163,640.412399139228
Canada,1770,1718,238.8938661233993,1.1615,368.77623974113897,-129.88237361773966,607.6701058645383
Canada,1780,1884,231.34429405520171,1.006,368.3676459607384,-137.02335190553669,599.7119400159402
Canada,1790,2130,257.1491366197183,1.22,419.69423362828434,-162.54509700856602,676.8433702480027
Canada,1800,2376,276.8247617845118,1.176,458.55187461828393,-181.72711283377214,735.3766364027957
Canada,1810,2602,216.06844888547272,1.1589999999999998,344.1237956995033,-128.0553468140306,560.192244584976
Canada,1820,2817,223.0497032303869,1.086,374.3974597487394,-151.34775651835247,597.4471629791262
Canada,1830,3319,305.0392350105453,1.28,658.6268250628731,-353.58759005232776,963.6660600734184
Canada,1840,3968,378.6903263608871,1.334,787.7224024077992,-409.0320760469121,1166.4127287686863
Canada,1850,4621,256.76930556156674,1.26,526.1657782823208,-269.3964727207541,782.9350838438876
Canada,1860,5363,214.8755532351296,1.262,475.3104577313912,-260.4349044962616,690.1860109665208
Canada,1870,5885,169.459977740017,1.21,353.7232014728973,-184.2632237328803,523.1831792129143
Canada,1880,7087,147.74570876252292,1.278,328.2625977350488,-180.5168889725259,476.00830649757177
Canada,1890,8264,129.693778678606,1.3145,291.6061661616289,-161.91238748302288,421.2999448402349
Canada,1900,9962,114.37305460750855,1.316,287.99616621063853,-173.62311160312998,402.3692208181471
Canada,1910,11426,85.38454139681429,1.175,231.68371253657065,-146.29917113975637,317.06825393338494
Canada,1920,12347,80.84824345994979,1.091,230.65881038717583,-149.81056692722603,311.50705384712563
Canada,1930,13415,79.60337353708536,1.06,240.75005398883332,-161.14668045174795,320.3534275259187
Canada,1940,15065,78.0313268503153,1.2,257.2755252825608,-179.24419843224553,335.3068521328761
Canada,1950,17156,51.28445296106318,1.315,177.28779010284887,-126.00333714178569,228.57224306391205
Canada,1960,18761,48.44378252758382,1.225,180.0906492277149,-131.64686670013106,228.53443175529873
Canada,1970,18802,43.399142325284544,1.206,164.18498741557258,-120.78584509028803,207.58412974085712
Canada,1980,18575,47.89339052489906,1.085,180.54554711295336,-132.6521565880543,228.4389376378524
Canada,1990,18118,48.02668925930014,1.006,181.59377422164883,-133.5670849623487,229.62046348094896
Canada,2000,12672,17.910658143939393,0.91,191.71711445258973,-173.80645630865033,209.62777259652913
Canada,2010,8369,1.124647269685745,0.87,0.9514662838154514,0.17318098587029362,2.0761135535011963
Canada,2020,32,1.2640625,1.1,0.8311199570847256,0.43294254291527445,2.095182457084726
Central Africa,1600,6,4.38,4.475,1.3664991767286214,3.0135008232713787,5.746499176728621
Central Africa,1610,12,3.9575,3.795,1.3726955896403914,2.5848044103596086,5.330195589640391
Central Africa,1620,20,2.5774999999999997,2.505,1.0559250122896735,1.5215749877103262,3.633425012289673
Central Africa,1630,22,2.1027272727272726,2.005,1.1942966920931284,0.9084305806341442,3.2970239648204007
Central Africa,1640,30,2.3393333333333337,1.76,1.7289680664236236,0.6103652669097102,4.068301399756957
Central Africa,1650,33,1.4403030303030304,1.16,0.9261124555382194,0.514190574764811,2.36641548584125
Central Africa,1660,41,1.7990243902439025,1.27,1.533032623393985,0.26599176684991743,3.3320570136378875
Central Africa,1670,70,2.5502857142857143,1.545,2.355456183041354,0.19482953124436042,4.905741897327069
Central Africa,1680,80,2.25325,1.78,1.4761768744147707,0.7770731255852292,3.729426874414771
Central Africa,1690,80,2.018125,1.835,1.0890201073918688,0.9291048926081311,3.1071451073918688
Central Africa,1700,86,1.8851162790697675,1.67,0.9782911201334059,0.9068251589363616,2.863407399203173
Central Africa,1710,97,1.7940206185567011,1.56,1.1030947562367945,0.6909258623199066,2.8971153747934957
Central Africa,1720,104,2.1359615384615385,1.955,1.1105797656999141,1.0253817727616243,3.2465413041614526
Central Africa,1730,114,1.9225438596491227,1.815,0.9744667808134175,0.9480770788357051,2.89701064046254
Central Africa,1740,126,2.1874603174603173,2.04,1.323270455505109,0.8641898619552084,3.5107307729654265
Central Africa,1750,140,2.0420714285714285,1.815,1.4086707323825982,0.6334006961888303,3.450742160954027
Central Africa,1760,149,2.191543624161074,1.85,1.56382445480589,0.6277191693551842,3.7553680789669643
Central Africa,1770,150,2.1507333333333336,1.835,1.6300488306049605,0.5206845027283731,3.7807821639382944
Central Africa,1780,152,6.547763157894737,1.78,38.78481322225564,-32.23705006436091,45.33257638015038
Central Africa,1790,161,86.74590062111801,1.9,348.746992417985,-262.00109179686694,435.492893039103
Central Africa,1800,170,80.53999999999999,2.04,259.57538802787616,-179.03538802787617,340.1153880278762
Central Africa,1810,170,60.06141176470589,1.88,174.50941221562027,-114.44800045091438,234.57082398032617
Central Africa,1820,170,56.246529411764705,1.54,166.1946031324993,-109.94807372073461,222.441132544264
Central Africa,1830,170,42.11605882352941,1.8650000000000002,122.11672860942807,-80.00066978589865,164.23278743295748
Central Africa,1840,179,67.95916201117319,2.08,176.9963815153252,-109.037219504152,244.9555435264984
Central Africa,1850,188,114.44632978723403,1.915,274.00789274091807,-159.56156295368402,388.4542225281521
Central Africa,1860,219,173.08904109589042,2.16,361.5568830149667,-188.46784191907625,534.6459241108571
Central Africa,1870,253,165.1100395256917,1.95,334.80103059888836,-169.69099107319667,499.9110701245801
Central Africa,1880,291,223.92982817869415,2.71,360.43604967858226,-136.5062214998881,584.3658778572765
Central Africa,1890,323,218.0052321981424,3.25,324.53152513395196,-106.52629293580955,542.5367573320943
Central Africa,1900,357,254.6362745098039,3.35,406.973938004652,-152.33766349484807,661.610212514456
Central Africa,1910,403,228.09069478908188,87.0,312.6416633109294,-84.55096852184752,540.7323581000113
