region,decade,count,mean,median,stddev,mean_minus_stddev,mean_plus_stddev
Argentina,690,1,-0.21050000000000002,-0.21050000000000002,0.0,-0.21050000000000002,-0.21050000000000002
Argentina,700,1,0.0131,0.0131,0.0,0.0131,0.0131
Argentina,710,1,-0.19540000000000002,-0.19540000000000002,0.0,-0.19540000000000002,-0.19540000000000002
Argentina,720,1,0.25639999999999996,0.25639999999999996,0.0,0.25639999999999996,0.25639999999999996
Argentina,730,1,0.4196,0.4196,0.0,0.4196,0.4196
Argentina,740,1,-0.23729999999999984,-0.23729999999999984,0.0,-0.23729999999999984,-0.23729999999999984
Argentina,750,1,-0.1744000000000001,-0.1744000000000001,0.0,-0.1744000000000001,-0.1744000000000001
Argentina,760,1,0.00039999999999995595,0.00039999999999995595,0.0,0.00039999999999995595,0.00039999999999995595
Argentina,770,1,-0.21909999999999996,-0.21909999999999996,0.0,-0.21909999999999996,-0.21909999999999996
Argentina,780,1,0.010600000000000054,0.010600000000000054,0.0,0.010600000000000054,0.010600000000000054
Argentina,790,1,0.2697999999999998,0.2697999999999998,0.0,0.2697999999999998,0.2697999999999998
Argentina,800,1,0.07400000000000007,0.07400000000000007,0.0,0.07400000000000007,0.07400000000000007
Argentina,810,1,0.0693999999999999,0.0693999999999999,0.0,0.0693999999999999,0.0693999999999999
Argentina,820,1,-0.12809999999999988,-0.12809999999999988,0.0,-0.12809999999999988,-0.12809999999999988
Argentina,830,1,-0.2622,-0.2622,0.0,-0.2622,-0.2622
Argentina,840,1,-0.0504,-0.0504,0.0,-0.0504,-0.0504
Argentina,850,1,0.010600000000000054,0.010600000000000054,0.0,0.010600000000000054,0.010600000000000054
Argentina,860,1,0.10889999999999989,0.10889999999999989,0.0,0.10889999999999989,0.10889999999999989
Argentina,870,1,0.2108000000000001,0.2108000000000001,0.0,0.2108000000000001,0.2108000000000001
Argentina,880,1,-0.041099999999999914,-0.041099999999999914,0.0,-0.041099999999999914,-0.041099999999999914
Argentina,890,1,-0.1129,-0.1129,0.0,-0.1129,-0.1129
Argentina,900,1,0.025799999999999823,0.025799999999999823,0.0,0.025799999999999823,0.025799999999999823
Argentina,910,1,-0.14029999999999987,-0.14029999999999987,0.0,-0.14029999999999987,-0.14029999999999987
Argentina,920,1,-0.02499999999999991,-0.02499999999999991,0.0,-0.02499999999999991,-0.02499999999999991
Argentina,930,1,0.1147999999999999,0.1147999999999999,0.0,0.1147999999999999,0.1147999999999999
Argentina,940,1,0.2523000000000001,0.2523000000000001,0.0,0.2523000000000001,0.2523000000000001
Argentina,950,1,-0.08210000000000006,-0.08210000000000006,0.0,-0.08210000000000006,-0.08210000000000006
Argentina,960,1,-0.030600000000000183,-0.030600000000000183,0.0,-0.030600000000000183,-0.030600000000000183
Argentina,970,1,-0.18179999999999985,-0.18179999999999985,0.0,-0.18179999999999985,-0.18179999999999985
Argentina,980,1,0.021100000000000008,0.021100000000000008,0.0,0.021100000000000008,0.021100000000000008
Argentina,990,1,0.02389999999999992,0.02389999999999992,0.0,0.02389999999999992,0.02389999999999992
Argentina,1000,1,-0.01440000000000008,-0.01440000000000008,0.0,-0.01440000000000008,-0.01440000000000008
Argentina,1010,1,0.24060000000000015,0.24060000000000015,0.0,0.24060000000000015,0.24060000000000015
Argentina,1020,1,-0.054200000000000026,-0.054200000000000026,0.0,-0.054200000000000026,-0.054200000000000026
Argentina,1030,1,0.03860000000000019,0.03860000000000019,0.0,0.03860000000000019,0.03860000000000019
Argentina,1040,1,-0.06830000000000025,-0.06830000000000025,0.0,-0.06830000000000025,-0.06830000000000025
Argentina,1050,1,-0.07509999999999994,-0.07509999999999994,0.0,-0.07509999999999994,-0.07509999999999994
Argentina,1060,1,-0.010699999999999932,-0.010699999999999932,0.0,-0.010699999999999932,-0.010699999999999932
Argentina,1070,1,-0.13350000000000006,-0.13350000000000006,0.0,-0.13350000000000006,-0.13350000000000006
